数据时间,车辆状态,累计里程,总电压,总电流,电池单体电压最高值,电池单体电压最低值,最高温度值,最低温度值,可充电储能子系统各温度探针检测到的温度值,可充电储能装置电压,可充电储能装置电流,单体电池电压,驾驶习惯,充电量
2022-11-07 01:59:38,1.993,141096.3,359.63,-80.08,4.004,3.958,30.455,28.358,29.313,359.63,-80.08,3.996,7.321,59.189
2022-11-07 04:34:18,2.0,299410.3,359.176,-86.846,4.005,3.968,30.616,27.88,28.758,359.176,-86.846,3.991,7.517,59.84
2022-11-07 04:55:38,2.0,416368.4,356.502,-82.972,3.974,3.943,28.779,26.086,27.595,356.502,-82.972,3.962,7.737,64.354
2022-11-07 05:45:48,2.0,350503.4,358.735,-77.357,4.001,3.967,29.007,27.058,27.978,358.735,-77.357,3.987,7.543,59.291
2022-11-07 17:27:08,2.0,299606.1,358.558,-87.944,3.999,3.961,31.136,27.983,28.818,358.558,-87.944,3.984,7.462,57.182
2022-11-07 17:33:38,2.0,350762.4,359.595,-76.595,4.011,3.976,30.738,28.585,29.623,359.595,-76.595,3.996,7.577,54.925
2022-11-07 22:50:48,2.0,290527.3,357.831,-80.396,3.989,3.955,30.113,26.82,27.683,357.831,-80.396,3.977,7.702,59.292
2022-11-08 00:20:48,1.985,141352.2,359.844,-79.568,4.006,3.96,30.096,28.104,29.027,359.844,-79.568,3.998,7.386,59.251
2022-11-08 05:21:08,2.0,299793.0,357.991,-85.308,3.992,3.956,29.908,26.892,27.895,357.991,-85.308,3.978,7.543,61.17
2022-11-08 16:50:38,2.0,299987.2,358.434,-87.421,3.997,3.96,30.805,27.492,28.381,358.434,-87.421,3.982,7.665,61.695
2022-11-08 17:15:08,1.962,416852.7,357.7,-87.341,3.987,3.955,30.29,27.824,28.621,357.7,-87.341,3.975,7.831,63.233
2022-11-08 17:31:38,1.952,421211.6,361.46,-79.034,4.027,3.993,31.794,29.603,30.285,361.46,-79.034,4.014,7.639,54.89
2022-11-08 17:50:28,2.0,351084.3,359.256,-77.205,4.007,3.973,31.162,28.885,29.817,359.256,-77.205,3.993,7.618,55.359
2022-11-09 00:25:18,2.0,290872.4,358.636,-76.844,3.998,3.964,30.539,27.957,29.019,358.636,-76.844,3.986,7.659,48.694
2022-11-09 01:00:38,2.0,141688.3,358.11,-81.989,3.987,3.941,30.385,27.6,29.116,358.11,-81.989,3.979,7.47,61.064
2022-11-09 04:11:38,2.0,300157.3,357.652,-85.063,3.988,3.952,29.993,26.784,27.695,357.652,-85.063,3.974,7.619,62.883
2022-11-09 05:06:48,2.0,421442.7,361.844,-78.884,4.031,3.997,31.379,28.968,29.84,361.844,-78.884,4.019,7.545,53.899
2022-11-09 05:50:58,2.0,351315.2,360.809,-75.697,4.025,3.99,31.054,28.891,29.84,360.809,-75.697,4.01,7.622,53.818
2022-11-09 16:55:38,2.0,417222.7,357.324,-86.389,3.983,3.95,30.459,27.857,28.684,357.324,-86.389,3.971,7.88,63.538
2022-11-09 17:25:28,2.0,351542.2,360.487,-76.729,4.019,3.987,29.977,26.907,27.934,360.487,-76.729,4.006,7.628,54.595
2022-11-09 17:35:48,2.0,300356.6,359.078,-85.391,4.005,3.967,30.762,27.167,28.376,359.078,-85.391,3.99,7.648,59.31
2022-11-09 17:54:38,1.945,421711.7,361.76,-78.304,4.03,3.996,31.614,28.913,30.124,361.76,-78.304,4.018,7.616,54.808
2022-11-09 23:30:38,2.0,291209.5,357.282,-82.719,3.982,3.949,31.348,28.402,29.433,357.282,-82.719,3.971,7.732,60.249
2022-11-10 00:24:38,2.0,141921.6,360.294,-77.243,4.01,3.965,30.504,28.584,29.571,360.294,-77.243,4.003,7.598,53.217
2022-11-10 03:32:28,2.0,421901.3,358.69,-84.21,3.995,3.962,31.496,29.115,30.057,358.69,-84.21,3.983,7.756,60.836
2022-11-10 03:48:58,2.0,388912.0,360.801,-80.218,4.024,3.982,31.082,28.607,29.67,360.801,-80.218,4.012,7.608,53.928
2022-11-10 12:51:48,2.0,381940.0,357.244,-84.962,3.984,3.951,31.263,28.038,28.911,357.244,-84.962,3.968,7.608,62.351
2022-11-10 16:54:18,2.0,300707.3,358.54,-86.342,3.999,3.961,30.929,27.118,28.414,358.54,-86.342,3.984,7.724,60.456
2022-11-10 16:59:28,2.0,417628.8,358.848,-85.529,4.0,3.966,31.771,28.962,29.908,358.848,-85.529,3.988,7.833,61.791
2022-11-10 17:08:58,1.91,422146.3,358.911,-83.555,3.998,3.966,32.105,29.263,30.442,358.911,-83.555,3.986,7.865,61.298
2022-11-10 17:57:58,2.0,352066.4,360.198,-76.636,4.016,3.984,30.969,27.838,28.928,360.198,-76.636,4.003,7.611,54.956
2022-11-10 21:27:38,1.902,142193.129,358.07,-82.531,3.986,3.941,30.136,28.523,29.25,358.07,-82.531,3.978,7.692,60.108
2022-11-11 04:21:08,2.0,300917.8,357.951,-84.045,3.992,3.955,30.924,27.595,28.599,357.951,-84.045,3.978,7.659,60.725
2022-11-11 04:49:18,2.0,417801.3,359.045,-85.009,4.003,3.969,31.82,29.266,30.21,359.045,-85.009,3.991,7.69,59.986
2022-11-11 17:00:18,2.0,301150.6,360.287,-83.005,4.019,3.98,31.975,27.959,29.521,360.287,-83.005,4.004,7.637,55.796
2022-11-11 17:38:48,1.95,422488.5,357.983,-83.87,3.987,3.956,32.893,29.579,30.797,357.983,-83.87,3.976,7.789,55.979
2022-11-12 01:51:58,2.0,142559.1,359.337,-80.729,4.0,3.955,29.883,27.745,28.733,359.337,-80.729,3.993,7.433,61.017
2022-11-12 02:22:08,2.0,275010.1,360.449,-76.218,4.012,3.966,30.515,28.386,29.181,360.449,-76.218,4.005,7.659,55.472
2022-11-12 04:17:18,2.0,301354.4,357.827,-79.748,3.991,3.954,29.703,26.745,27.627,357.827,-79.748,3.976,7.698,63.801
2022-11-12 05:05:28,2.0,418188.5,361.763,-80.442,4.033,3.998,30.182,27.967,28.908,361.763,-80.442,4.021,7.73,53.612
2022-11-12 16:39:48,2.0,301542.8,357.769,-87.323,3.99,3.952,31.473,27.763,29.013,357.769,-87.323,3.976,7.665,63.084
2022-11-12 16:40:58,1.917,422862.5,359.297,-81.871,4.003,3.97,32.455,29.697,30.787,359.297,-81.871,3.99,7.779,59.641
2022-11-13 00:36:28,2.0,142799.6,359.8,-79.544,4.005,3.96,30.756,29.126,29.942,359.8,-79.544,3.998,7.462,59.233
2022-11-13 04:15:28,2.0,335254.5,358.544,-85.808,3.993,3.95,31.519,29.412,30.133,358.544,-85.808,3.981,7.679,61.997
2022-11-13 04:37:58,2.0,301754.3,358.928,-86.622,4.003,3.965,29.409,26.22,27.303,358.928,-86.622,3.988,7.614,60.653
2022-11-13 04:50:18,2.0,423125.7,361.902,-78.478,4.032,3.998,31.304,28.176,29.554,361.902,-78.478,4.019,7.579,54.055
2022-11-13 04:57:28,2.0,418525.5,361.524,-80.783,4.03,3.996,30.446,28.231,29.294,361.524,-80.783,4.018,7.747,53.842
2022-11-13 17:09:08,1.935,423307.8,357.452,-82.917,3.982,3.95,33.413,29.601,31.035,357.452,-82.917,3.97,7.735,63.193
2022-11-14 01:47:08,2.0,275435.3,359.269,-77.032,3.998,3.954,29.864,27.286,28.295,359.269,-77.032,3.991,7.573,59.539
2022-11-14 02:22:18,2.0,143219.2,358.868,-81.524,3.995,3.95,30.708,28.569,29.548,358.868,-81.524,3.987,7.492,61.624
2022-11-14 04:32:18,2.0,423546.4,361.306,-78.955,4.025,3.991,31.556,28.913,30.01,361.306,-78.955,4.013,7.727,54.829
2022-11-14 04:59:58,2.0,418771.8,361.284,-80.841,4.028,3.993,31.455,29.154,30.187,361.284,-80.841,4.015,7.816,54.787
2022-11-14 15:51:08,2.0,211263.4,359.259,-84.436,4.0,3.955,33.008,29.884,31.126,359.259,-84.436,3.994,7.418,60.066
2022-11-14 16:52:18,2.0,418954.8,358.007,-84.864,3.99,3.957,31.881,29.156,30.113,358.007,-84.864,3.979,7.934,63.198
2022-11-14 17:18:18,1.929,423810.9,361.524,-78.618,4.028,3.994,32.452,29.706,30.889,361.524,-78.618,4.015,7.662,54.595
2022-11-14 17:20:38,2.0,302278.5,358.287,-86.484,3.996,3.958,31.469,28.0,29.27,358.287,-86.484,3.981,7.566,61.036
2022-11-14 23:01:08,2.0,143438.9,358.84,-81.378,3.994,3.95,30.19,28.0,29.163,358.84,-81.378,3.987,7.559,61.512
2022-11-15 00:15:28,2.0,275649.434,361.397,-73.139,4.022,3.976,30.62,27.942,28.932,361.397,-73.139,4.015,7.626,55.264
2022-11-15 01:04:58,2.0,330266.4,358.102,-85.521,3.992,3.958,31.58,28.053,29.337,358.102,-85.521,3.979,7.685,61.786
2022-11-15 01:39:48,2.0,291516.7,357.103,-82.6,3.98,3.947,31.257,29.537,30.329,357.103,-82.6,3.969,7.712,61.984
2022-11-15 04:46:28,2.0,419163.3,361.205,-80.88,4.027,3.992,31.041,28.61,29.555,361.205,-80.88,4.015,7.633,54.808
2022-11-15 15:21:38,2.0,211705.4,360.265,-82.61,4.012,3.967,31.944,27.841,29.333,360.265,-82.61,4.005,7.842,57.376
2022-11-15 16:42:58,1.939,424185.1,358.963,-82.787,3.998,3.966,32.023,29.098,30.357,358.963,-82.787,3.986,7.682,60.271
2022-11-15 20:51:08,2.0,143700.6,357.942,-82.648,3.984,3.94,30.475,28.333,29.323,357.942,-82.648,3.977,7.487,64.314
2022-11-16 02:36:38,2.0,275924.1,359.581,-77.388,4.002,3.957,29.413,27.268,28.103,359.581,-77.388,3.995,7.935,58.924
2022-11-16 02:52:18,2.0,211917.8,358.01,-86.393,3.987,3.944,30.306,27.179,28.531,358.01,-86.393,3.98,7.894,63.866
2022-11-16 03:49:28,2.0,424419.4,361.393,-79.202,4.027,3.992,31.264,28.352,29.592,361.393,-79.202,4.014,7.662,54.558
2022-11-16 04:47:28,2.0,419557.8,361.639,-80.022,4.032,3.997,31.29,29.153,30.161,361.639,-80.022,4.02,7.741,54.674
2022-11-16 15:51:28,2.0,212174.7,359.639,-83.862,4.005,3.961,32.312,28.656,30.0,359.639,-83.862,3.998,7.692,59.188
2022-11-16 16:49:08,2.0,302999.6,357.816,-87.289,3.991,3.953,30.985,27.231,28.356,357.816,-87.289,3.976,7.591,62.578
2022-11-16 17:32:18,1.854,424652.4,360.218,-80.105,4.013,3.98,32.331,29.377,30.633,360.218,-80.105,4.001,7.718,57.563
2022-11-16 22:55:18,2.0,143921.5,359.502,-80.196,4.002,3.957,30.889,29.156,30.008,359.502,-80.196,3.994,7.521,59.725
2022-11-17 04:40:58,2.0,303198.8,358.603,-86.752,3.999,3.962,29.2,26.069,27.132,358.603,-86.752,3.985,7.599,62.192
2022-11-17 04:43:58,2.0,424893.3,361.497,-78.661,4.027,3.993,31.136,28.144,29.44,361.497,-78.661,4.015,7.651,54.176
2022-11-17 05:31:18,2.0,419964.8,362.086,-79.01,4.037,4.002,31.74,29.634,30.587,362.086,-79.01,4.025,7.674,53.531
2022-11-17 15:14:08,2.0,212575.1,358.693,-85.093,3.995,3.951,32.379,28.962,30.223,358.693,-85.093,3.987,7.801,61.956
2022-11-17 16:59:08,2.0,303388.2,357.278,-87.365,3.985,3.947,31.917,27.879,29.151,357.278,-87.365,3.97,7.615,63.607
2022-11-17 17:24:48,1.531,425151.4,361.428,-78.247,4.027,3.993,33.016,30.047,31.314,361.428,-78.247,4.014,7.749,55.201
2022-11-17 17:27:28,2.0,363081.8,359.693,-83.205,4.01,3.977,30.709,27.559,28.717,359.693,-83.205,3.996,7.679,58.25
2022-11-18 00:47:08,2.0,144139.1,359.451,-78.709,4.001,3.956,30.568,28.525,29.521,359.451,-78.709,3.994,7.618,51.178
2022-11-18 02:02:28,2.0,276405.2,360.616,-75.826,4.014,3.968,29.471,27.066,28.043,360.616,-75.826,4.006,7.674,56.878
2022-11-18 03:19:28,2.0,212813.3,359.83,-83.287,4.008,3.963,29.38,26.302,27.653,359.83,-83.287,4.0,7.806,59.235
2022-11-18 05:07:48,2.0,425397.5,361.725,-78.904,4.03,3.996,31.512,28.624,29.827,361.725,-78.904,4.017,7.748,54.352
2022-11-18 05:57:18,1.122,363351.8,359.153,-83.182,4.003,3.97,31.084,28.695,29.749,359.153,-83.182,3.99,7.66,60.08
2022-11-18 16:28:48,2.0,213174.9,358.35,-80.92,3.991,3.948,30.852,27.022,28.361,358.35,-80.92,3.984,7.758,60.286
2022-11-18 17:02:58,2.0,303793.9,359.077,-86.474,4.005,3.966,31.718,28.078,29.37,359.077,-86.474,3.99,7.572,49.021
2022-11-18 17:16:28,1.438,425615.6,360.417,-78.076,4.015,3.982,32.978,29.933,31.083,360.417,-78.076,4.003,7.776,38.282
2022-11-18 17:23:18,2.0,363555.4,359.626,-83.569,4.009,3.976,31.229,28.067,29.317,359.626,-83.569,3.995,7.687,48.292
2022-11-19 00:37:08,2.0,144382.5,359.582,-79.371,4.003,3.957,29.321,27.212,28.411,359.582,-79.371,3.995,7.575,59.99
2022-11-19 03:48:58,2.0,276675.1,358.46,-79.406,3.99,3.945,30.681,28.971,29.866,358.46,-79.406,3.982,7.727,60.464
2022-11-19 04:39:58,2.0,304018.7,359.285,-81.644,4.007,3.969,29.948,26.407,27.661,359.285,-81.644,3.993,7.635,60.769
2022-11-19 04:41:28,2.0,425835.0,360.371,-80.922,4.015,3.981,31.78,29.126,30.231,360.371,-80.922,4.002,7.832,56.653
2022-11-19 05:03:58,2.0,420682.2,361.133,-80.927,4.026,3.991,31.114,28.797,29.691,361.133,-80.927,4.014,7.842,54.839
2022-11-19 05:37:48,2.0,363854.8,360.493,-81.534,4.019,3.985,29.43,27.18,28.126,360.493,-81.534,4.005,7.605,57.528
2022-11-19 15:16:58,2.0,213551.1,359.716,-83.394,4.006,3.962,33.378,29.559,30.953,359.716,-83.394,3.999,7.798,58.394
2022-11-19 16:56:18,2.0,304246.2,359.727,-83.372,4.013,3.974,32.089,28.122,29.707,359.727,-83.372,3.998,7.645,56.518
2022-11-19 17:10:08,1.652,426039.1,358.13,-84.124,3.989,3.957,33.481,30.148,31.422,358.13,-84.124,3.977,7.783,62.661
2022-11-19 17:14:28,2.0,364034.2,357.45,-85.698,3.984,3.952,31.815,28.104,29.416,357.45,-85.698,3.971,7.835,63.82
2022-11-19 20:25:48,2.0,144632.72,365.761,-64.566,4.072,4.023,30.278,28.367,29.325,365.761,-64.566,4.065,7.572,27.946
2022-11-20 00:02:48,2.0,292058.8,356.65,-80.759,3.975,3.943,31.113,28.262,29.32,356.65,-80.759,3.964,7.84,63.148
2022-11-20 04:11:18,2.0,336182.5,359.866,-83.391,4.007,3.964,30.609,28.133,29.232,359.866,-83.391,3.996,7.902,58.85
2022-11-20 04:37:58,2.0,304450.8,358.123,-87.311,3.994,3.957,29.152,26.053,27.085,358.123,-87.311,3.979,7.663,63.565
2022-11-20 04:39:38,2.0,426269.9,361.46,-78.806,4.027,3.993,31.452,28.603,29.716,361.46,-78.806,4.014,7.748,54.724
2022-11-20 05:01:58,2.0,421079.2,361.71,-79.873,4.033,3.997,30.74,28.561,29.565,361.71,-79.873,4.02,7.827,54.119
2022-11-20 05:54:58,1.407,364283.9,357.38,-86.361,3.983,3.951,31.193,28.711,29.685,357.38,-86.361,3.97,7.762,64.308
2022-11-20 16:51:38,2.0,304642.6,358.456,-86.158,3.998,3.96,31.516,28.102,29.322,358.456,-86.158,3.983,7.695,60.805
2022-11-20 17:48:08,1.937,426554.8,361.617,-78.984,4.029,3.995,33.444,30.389,31.857,361.617,-78.984,4.016,7.725,54.849
2022-11-20 17:50:18,2.0,364491.2,357.694,-84.183,3.987,3.955,31.305,27.992,29.183,357.694,-84.183,3.973,7.744,59.529
2022-11-21 00:28:48,2.0,145005.1,359.349,-78.729,4.0,3.955,29.029,26.935,27.919,359.349,-78.729,3.993,7.375,60.376
2022-11-21 02:14:18,2.0,213855.5,357.895,-86.166,3.986,3.943,31.142,28.06,29.367,357.895,-86.166,3.978,7.84,63.697
2022-11-21 02:22:08,2.0,331389.9,359.298,-85.955,4.006,3.971,31.862,28.854,29.932,359.298,-85.955,3.992,7.753,58.279
2022-11-21 04:16:28,2.0,304822.1,356.719,-83.751,3.978,3.941,29.94,26.366,27.461,356.719,-83.751,3.964,7.66,62.171
2022-11-21 04:31:58,2.0,426771.9,360.643,-80.592,4.018,3.984,31.74,29.118,30.188,360.643,-80.592,4.005,7.89,56.42
2022-11-21 04:52:18,2.0,421450.1,361.439,-80.456,4.03,3.994,31.306,29.21,30.199,361.439,-80.456,4.017,7.875,54.973
2022-11-21 05:28:48,1.26,364729.4,358.612,-84.808,3.997,3.965,31.313,28.969,29.975,358.612,-84.808,3.984,7.72,61.266
2022-11-21 16:59:38,2.0,305009.8,358.266,-86.467,3.996,3.958,31.422,27.641,28.942,358.266,-86.467,3.981,7.718,61.025
2022-11-21 17:04:38,2.0,421636.0,357.404,-86.154,3.984,3.951,32.075,29.158,30.16,357.404,-86.154,3.972,7.929,63.397
2022-11-21 17:19:18,2.0,365101.8,357.092,-86.019,3.98,3.948,30.757,28.103,29.164,357.092,-86.019,3.967,7.965,64.541
2022-11-21 17:34:28,1.905,427019.3,361.323,-78.168,4.026,3.992,32.897,29.952,31.187,361.323,-78.168,4.013,7.768,54.283
2022-11-22 00:04:38,2.0,292220.8,356.569,-78.07,3.974,3.942,30.84,28.125,29.103,356.569,-78.07,3.963,7.766,62.056
2022-11-22 00:55:28,2.0,145354.8,357.812,-83.215,3.983,3.938,30.17,28.156,29.208,357.812,-83.215,3.975,7.375,61.985
2022-11-22 04:23:28,2.0,427231.1,359.442,-77.387,4.004,3.971,31.133,28.244,29.467,359.442,-77.387,3.992,7.71,57.591
2022-11-22 04:26:48,1.052,365262.2,358.256,-84.61,3.993,3.961,30.511,27.919,28.758,358.256,-84.61,3.98,7.735,63.008
2022-11-22 04:32:28,2.0,305192.1,356.748,-81.757,3.979,3.942,30.149,26.44,27.579,356.748,-81.757,3.965,7.716,60.689
2022-11-22 05:03:38,2.0,421849.9,361.073,-81.117,4.026,3.99,30.363,28.073,29.012,361.073,-81.117,4.013,7.885,55.421
2022-11-22 16:51:18,2.0,365499.0,357.606,-87.343,3.986,3.953,30.894,28.462,29.38,357.606,-87.343,3.972,7.765,63.586
2022-11-22 17:11:58,2.0,305379.1,358.295,-86.782,3.996,3.958,31.398,27.727,28.779,358.295,-86.782,3.981,7.689,61.24
2022-11-22 17:48:18,2.0,427487.8,361.735,-78.1,4.03,3.996,31.024,28.427,29.456,361.735,-78.1,4.017,7.644,53.389
2022-11-23 00:25:18,2.0,145599.0,359.662,-79.561,4.004,3.958,30.456,28.89,29.683,359.662,-79.561,3.996,7.17,59.69
2022-11-23 04:26:58,2.0,305565.3,359.169,-86.152,4.005,3.968,31.056,28.169,29.019,359.169,-86.152,3.991,7.653,58.879
2022-11-23 04:35:28,1.977,427695.2,360.752,-80.545,4.019,3.985,29.898,27.586,28.442,360.752,-80.545,4.006,7.668,56.828
2022-11-23 04:41:08,2.0,422195.2,360.631,-82.027,4.02,3.986,31.911,29.726,30.727,360.631,-82.027,4.008,7.808,56.046
2022-11-23 05:35:38,1.016,365705.4,361.002,-81.11,4.025,3.991,31.073,28.653,29.759,361.002,-81.11,4.01,7.724,55.412
2022-11-23 11:22:18,2.0,276883.519,358.285,-77.499,3.988,3.944,29.396,27.667,28.29,358.285,-77.499,3.981,7.627,61.594
2022-11-23 16:39:38,2.0,305732.6,357.748,-88.291,3.99,3.953,30.512,27.07,28.057,357.748,-88.291,3.975,7.682,62.805
2022-11-23 17:15:58,1.883,422379.4,356.217,-82.786,3.971,3.939,30.088,27.635,28.349,356.217,-82.786,3.959,7.843,62.877
2022-11-23 17:25:18,2.0,365959.2,359.823,-83.498,4.011,3.978,30.84,28.496,29.472,359.823,-83.498,3.997,7.648,57.52
2022-11-23 17:44:58,1.936,427962.6,361.602,-79.116,4.028,3.994,31.512,29.056,29.945,361.602,-79.116,4.016,7.641,54.501
2022-11-24 00:22:58,2.0,145986.2,359.067,-81.043,3.997,3.951,30.64,28.147,29.392,359.067,-81.043,3.989,7.356,60.805
2022-11-24 00:23:58,2.0,292448.9,356.237,-73.03,3.971,3.939,29.51,26.665,27.495,356.237,-73.03,3.959,7.765,62.725
2022-11-24 02:49:58,2.0,336734.0,360.222,-82.606,4.011,3.968,30.378,28.622,29.305,360.222,-82.606,4.0,7.894,57.834
2022-11-24 04:32:38,2.0,428171.9,361.905,-78.746,4.032,3.997,32.008,29.569,30.389,361.905,-78.746,4.019,7.687,53.359
2022-11-24 04:56:18,2.0,305985.5,361.094,-82.622,4.026,3.989,31.075,28.292,29.342,361.094,-82.622,4.013,7.584,54.622
2022-11-24 05:13:08,1.363,366083.6,356.627,-84.653,3.976,3.943,29.022,26.341,27.465,356.627,-84.653,3.961,7.714,63.315
2022-11-24 05:13:48,2.0,422616.7,361.735,-80.274,4.033,3.999,31.567,29.117,30.283,361.735,-80.274,4.021,7.658,53.054
2022-11-24 16:44:18,2.0,306199.3,360.576,-84.038,4.02,3.983,31.05,28.275,29.332,360.576,-84.038,4.007,7.504,55.553
2022-11-24 16:46:08,2.0,422780.4,356.783,-81.733,3.977,3.946,28.778,26.119,27.29,356.783,-81.733,3.966,7.656,61.167
2022-11-24 17:51:48,2.0,428415.2,361.362,-78.274,4.026,3.991,31.624,29.288,30.153,361.362,-78.274,4.013,7.594,53.97
2022-11-24 23:24:28,2.0,292603.9,358.12,-81.119,3.992,3.958,30.156,27.052,27.883,358.12,-81.119,3.98,7.505,60.415
2022-11-25 02:44:18,2.0,332047.9,358.095,-86.96,3.992,3.958,30.194,27.457,28.305,358.095,-86.96,3.978,7.671,61.862
2022-11-25 03:52:28,2.0,428611.8,359.993,-82.745,4.01,3.976,31.52,29.016,29.973,359.993,-82.745,3.997,7.681,57.931
2022-11-25 04:26:58,2.0,306412.5,360.17,-82.744,4.016,3.979,30.615,27.869,28.616,360.17,-82.744,4.003,7.486,59.289
2022-11-25 04:45:58,2.0,423011.7,358.185,-86.992,3.993,3.961,31.618,28.817,30.323,358.185,-86.992,3.981,7.774,62.85
2022-11-25 05:44:48,1.693,366494.5,361.61,-78.909,4.032,3.998,30.669,28.315,29.436,361.61,-78.909,4.017,7.606,55.223
2022-11-25 16:57:38,2.0,306621.4,359.077,-86.646,4.003,3.967,31.065,28.0,29.002,359.077,-86.646,3.99,7.546,59.215
2022-11-25 18:00:38,2.0,428901.8,360.769,-81.072,4.019,3.984,31.661,29.331,30.23,360.769,-81.072,4.006,7.637,55.4
2022-11-26 00:21:18,2.0,146514.3,357.686,-82.588,3.982,3.936,30.194,27.561,29.018,357.686,-82.588,3.974,7.333,63.353
2022-11-26 03:55:18,1.992,429102.1,360.822,-81.294,4.019,3.985,31.903,29.339,30.394,360.822,-81.294,4.007,7.7,55.552
2022-11-26 04:08:38,1.775,366760.2,358.575,-86.011,3.997,3.964,31.171,28.093,29.689,358.575,-86.011,3.983,7.677,61.176
2022-11-26 04:43:08,2.0,306843.0,361.965,-81.515,4.035,3.998,30.932,28.127,29.191,361.965,-81.515,4.022,7.445,52.968
2022-11-26 05:11:38,2.0,423379.1,361.82,-80.399,4.034,3.999,31.925,29.25,30.651,361.82,-80.399,4.021,7.694,53.141
2022-11-26 16:44:28,2.0,307041.8,360.788,-82.788,4.023,3.985,31.24,28.223,29.208,360.788,-82.788,4.009,7.502,55.184
2022-11-27 00:39:38,2.0,146784.4,357.627,-82.751,3.981,3.936,29.5,27.565,28.462,357.627,-82.751,3.973,7.377,63.021
2022-11-27 04:36:08,2.0,429600.7,361.639,-79.016,4.029,3.995,30.952,28.153,29.307,361.639,-79.016,4.016,7.741,53.982
2022-11-27 04:43:38,2.0,307278.0,359.932,-84.319,4.014,3.976,31.264,28.306,29.211,359.932,-84.319,4.0,7.551,56.213
2022-11-27 10:29:38,2.0,292870.8,356.739,-80.372,3.976,3.943,28.726,27.526,28.021,356.739,-80.372,3.965,7.733,60.111
2022-11-27 16:44:18,2.0,307490.7,358.407,-85.642,3.997,3.959,31.333,27.992,28.968,358.407,-85.642,3.983,7.647,60.913
2022-11-28 00:11:08,2.0,147025.8,356.11,-83.748,3.964,3.92,29.864,28.0,28.851,356.11,-83.748,3.956,6.226,54.787
2022-11-28 03:43:08,2.0,430056.8,359.249,-82.736,4.002,3.969,31.431,28.862,29.742,359.249,-82.736,3.99,7.863,59.312
2022-11-28 04:25:48,2.0,307703.0,358.037,-87.585,3.993,3.955,31.305,28.094,29.018,358.037,-87.585,3.979,7.675,61.812
2022-11-28 04:52:48,2.0,424007.1,362.081,-79.293,4.037,4.001,30.347,28.116,29.032,362.081,-79.293,4.025,7.862,52.841
2022-11-28 19:21:08,2.0,293074.0,359.255,-79.147,4.005,3.971,30.53,27.765,28.949,359.255,-79.147,3.993,7.73,57.617
2022-11-29 00:25:08,2.0,383790.4,361.31,-78.519,4.03,3.996,32.452,30.935,31.426,361.31,-78.519,4.014,7.668,53.652
2022-11-29 00:58:48,2.0,277267.6,357.83,-77.822,3.982,3.939,30.882,28.458,29.228,357.83,-77.822,3.975,7.771,61.852
2022-11-29 02:20:28,2.0,333039.1,357.458,-87.378,3.984,3.952,31.469,28.108,29.188,357.458,-87.378,3.971,7.732,62.644
2022-11-29 02:29:08,2.0,389116.4,357.81,-84.862,3.991,3.95,31.091,28.197,29.196,357.81,-84.862,3.979,7.726,61.786
2022-11-29 03:01:48,2.0,214363.0,358.058,-85.881,3.987,3.945,31.343,27.963,29.324,358.058,-85.881,3.98,7.73,63.482
2022-11-29 04:24:48,2.0,424492.7,359.255,-84.259,4.005,3.971,31.32,29.078,30.003,359.255,-84.259,3.993,7.918,59.466
2022-11-29 04:29:18,2.0,430521.4,361.183,-79.338,4.024,3.99,31.579,28.937,30.082,361.183,-79.338,4.011,7.906,55.097
2022-11-29 04:36:38,2.0,308066.5,358.317,-87.088,3.996,3.958,29.746,26.438,27.528,358.317,-87.088,3.982,7.807,62.435
2022-11-29 16:48:38,2.0,308241.1,355.238,-77.185,3.963,3.926,31.723,27.784,28.983,355.238,-77.185,3.948,7.915,63.341
2022-11-29 17:11:38,2.0,293253.2,357.454,-81.309,3.984,3.951,31.7,28.95,30.116,357.454,-81.309,3.973,8.128,62.852
2022-11-29 17:28:28,1.945,430736.8,361.157,-78.799,4.024,3.99,32.693,29.669,30.798,361.157,-78.799,4.011,7.877,55.161
2022-11-30 00:19:18,2.0,277531.977,358.909,-78.803,3.994,3.95,31.058,28.606,29.468,358.909,-78.803,3.987,7.714,59.574
2022-11-30 00:28:08,2.0,147590.6,359.395,-79.349,4.001,3.955,28.85,26.686,27.941,359.395,-79.349,3.993,6.167,61.296
2022-11-30 03:49:18,2.0,424909.3,360.948,-81.601,4.024,3.989,30.927,28.496,29.472,360.948,-81.601,4.012,7.973,55.299
2022-11-30 04:21:38,2.0,430895.6,356.892,-81.949,3.975,3.943,29.772,27.199,28.216,356.892,-81.949,3.963,7.907,61.743
2022-11-30 04:42:48,2.0,308474.3,360.354,-82.93,4.019,3.981,30.712,27.992,28.981,360.354,-82.93,4.004,7.674,57.128
2022-11-30 18:30:38,1.927,431139.4,361.517,-79.174,4.028,3.992,30.758,28.363,29.223,361.517,-79.174,4.015,7.684,54.091
2022-11-30 20:56:48,1.0,383975.2,360.853,-79.434,4.024,3.989,30.536,28.336,29.728,360.853,-79.434,4.009,7.494,54.726
2022-11-30 22:54:48,2.0,293487.7,357.083,-81.816,3.981,3.947,29.529,26.64,28.023,357.083,-81.816,3.968,7.712,61.701
2022-12-01 00:36:18,2.0,147877.2,359.96,-80.529,4.007,3.96,34.849,31.681,33.283,359.96,-80.529,3.999,6.011,52.815
